Time,AirTemp,ShortWave,LongWave,SpecHumidity.kg_kg,RelHum,WindSpeed,Rain,SurfPressure.Pa
2015-08-05 18:00:00,28.55999,729.345,406.88,0.00814,32.29625,0.8354639,0,98239.73
2015-08-05 19:00:00,28.92999,692.119,406.88,0.0081498,31.65364,1.006231,0,98286.48
2015-08-05 20:00:00,29.30001,646.193,406.88,0.0081598,31.02614,1.27122,0,98333.32
2015-08-05 21:00:00,29.67999,519.977,418.77,0.0081695,30.39376,1.592231,0,98380.05
2015-08-05 22:00:00,29.26,391.344,418.77,0.0082991,31.62289,2.231815,0,98311.62
2015-08-05 23:00:00,28.83001,258.683,418.77,0.0084284,32.91429,2.898707,0,98243.72
2015-08-06 00:00:00,28.41,99.904,411.72,0.008558,34.23384,3.573933,0,98175.83
2015-08-06 01:00:00,26.38003,13.944,411.71,0.0088463,39.9364,3.783993,0,98211.16
2015-08-06 02:00:00,24.35,0,411.71,0.0091343,46.61499,3.994722,0,98247.05
2015-08-06 03:00:00,22.32,0,352.96,0.0094226,54.45051,4.215317,0,98282.62
2015-08-06 04:00:00,20.29,0,352.95,0.0097172,63.65251,4.040421,0,98250.14
2015-08-06 05:00:00,18.24999,0,352.95,0.010012,74.52539,3.883555,0,98217.66
2015-08-06 06:00:00,16.20999,0,325.64,0.0103065,87.34283,3.746038,0,98185.08
2015-08-06 07:00:00,15.54,0,325.64,0.0100836,89.235,3.519318,0,98201.1
2015-08-06 08:00:00,14.86999,0,325.64,0.0098607,91.14312,3.28422,0,98217.02
2015-08-06 09:00:00,14.20001,0,320.94,0.0096378,93.065,3.057859,0,98233.68
2015-08-06 10:00:00,14.6,0,320.94,0.0097917,92.12834,3.170016,0,98241.05
2015-08-06 11:00:00,14.99001,2.88,320.94,0.0099457,91.24602,3.345116,0,98248.98
2015-08-06 12:00:00,15.38,141.024,336.23,0.0100997,90.35664,3.559677,0,98256.26
2015-08-06 13:00:00,18.6,277.904,336.23,0.0099423,72.38178,3.078701,0,98209.86
2015-08-06 14:00:00,21.80999,426.19,336.24,0.0097847,58.27588,2.906286,0,98163.27
2015-08-06 15:00:00,25.02001,566.881,381.24,0.0096273,47.11632,3.099452,0,98116.47
2015-08-06 16:00:00,26.38,681.637,381.24,0.0090709,40.90887,2.791003,0,98112.48
2015-08-06 17:00:00,27.73,764.05,381.24,0.0085149,35.43411,2.525074,0,98107.76
2015-08-06 18:00:00,29.08001,708.473,406.42,0.0079585,30.5816,2.314908,0,98103.69
2015-08-06 19:00:00,29.33004,672.208,406.42,0.0079784,30.18736,2.754088,0,98026.58
2015-08-06 20:00:00,29.57003,627.341,406.42,0.007998,29.81491,3.292962,0,97948.84
2015-08-06 21:00:00,29.82,460.143,425.8,0.0080174,29.4298,3.884791,0,97871.85
2015-08-06 22:00:00,29.01,345.827,425.8,0.0081743,31.46519,3.995723,0,97872.84
2015-08-06 23:00:00,28.19,227.952,425.8,0.0083313,33.65793,4.105716,0,97874.58
2015-08-07 00:00:00,27.38,98.784,369.72,0.0084882,35.97801,4.228345,0,97875.68
2015-08-07 01:00:00,24.74001,12.264,369.71,0.0087932,43.68979,4.159627,0,97942.02
2015-08-07 02:00:00,22.1,0,369.71,0.0090985,53.14393,4.088716,0,98007.52
2015-08-07 03:00:00,19.45999,0,335.94,0.0094037,64.764,4.024637,0,98073.57
2015-08-07 04:00:00,18.52001,0,335.94,0.0096612,70.59679,4.275418,0,98079.03
2015-08-07 05:00:00,17.58001,0,335.94,0.009919,76.93346,4.547549,0,98084.38
2015-08-07 06:00:00,16.64999,0,352.72,0.0101765,83.76045,4.840661,0,98089.84
2015-08-07 07:00:00,16.48,0,352.72,0.0102392,85.15735,4.868121,0,98041.9
2015-08-07 08:00:00,16.32,0,352.72,0.0103019,86.52006,4.898132,0,97993.97
2015-08-07 09:00:00,16.16,0,359.77,0.0103645,87.90149,4.933406,0,97946.02
2015-08-07 10:00:00,16.48,0,359.77,0.0105256,87.46256,4.602021,2.88e-05,97956.3
2015-08-07 11:00:00,16.79,1.32,359.77,0.0106862,87.06116,4.28768,0.0001152,97966.48
2015-08-07 12:00:00,17.11004,79.776,389.68,0.0108473,86.59393,3.993219,0,97976.12
2015-08-07 13:00:00,19.29,158.512,389.68,0.0110498,76.80307,4.673864,0,97928.91
2015-08-07 14:00:00,21.48004,243.741,389.68,0.0112524,68.19996,5.406339,0,97882.12
2015-08-07 15:00:00,23.67001,209.764,420.16,0.011455,60.66652,6.170292,0,97834.6
2015-08-07 16:00:00,23.14999,252.37,420.16,0.0117776,64.38771,6.113894,0,97837.14
2015-08-07 17:00:00,22.63,282.959,420.16,0.0121009,68.29742,6.125137,0.0007872,97839.58
2015-08-07 18:00:00,22.11001,345.971,422.36,0.0124237,72.39831,6.196402,0.0466368,97842.12
2015-08-07 19:00:00,23.83001,328.199,422.36,0.0126678,66.41834,5.694427,0.0063168,97804.02
2015-08-07 20:00:00,25.55001,306.16,422.36,0.0129115,60.98293,5.219895,0,97765.93
2015-08-07 21:00:00,27.26,351.746,437.09,0.0131553,56.07356,4.78506,0,97728.36
2015-08-07 22:00:00,27.10003,263.98,437.09,0.0138039,59.40205,4.562149,0,97730.45
2015-08-07 23:00:00,26.94003,173.499,437.09,0.0144524,62.78989,4.368707,0.0001536,97733.16
2015-08-08 00:00:00,26.78005,72.352,419.48,0.0151006,66.23606,4.210855,0.0544128,97735.15
2015-08-08 01:00:00,25.61999,7.8,419.48,0.0150795,70.94558,4.131465,0.0005184,97795.82
2015-08-08 02:00:00,24.45999,0,419.47,0.0150583,76.02976,4.062635,0,97855.77
2015-08-08 03:00:00,23.30001,0,404.92,0.0150371,81.52355,3.984934,0,97916.23
2015-08-08 04:00:00,22.64999,0,404.92,0.014914,84.11516,3.373781,0,97890.14
2015-08-08 05:00:00,21.99001,0,404.92,0.0147906,86.85029,2.787185,0,97864.04
2015-08-08 06:00:00,21.33999,0,361.59,0.014667,89.62848,2.248044,0,97837.94
2015-08-08 07:00:00,20.51,0,361.59,0.0141349,91.01494,1.23065,0,97913.23
2015-08-08 08:00:00,19.67999,0,361.59,0.0136028,92.31982,0.82,0,97988.44
2015-08-08 09:00:00,18.85003,0,336.92,0.0130707,93.52844,1.598124,0,98063.73
2015-08-08 10:00:00,18.70001,0,336.92,0.01291,93.32662,2.173131,0,98137.26
2015-08-08 11:00:00,18.54,0.036,336.92,0.0127488,93.16612,2.933939,0,98210.14
2015-08-08 12:00:00,18.39001,130.736,349.47,0.0125878,92.93528,3.769682,0,98283.66
2015-08-08 13:00:00,20.41,261.984,349.47,0.0128352,83.43912,3.806954,0,98236.9
2015-08-08 14:00:00,22.42999,403.921,349.47,0.0130824,75.01943,3.898949,0,98190.69
2015-08-08 15:00:00,24.45001,457.883,403.27,0.0133295,67.54208,4.060763,0,98144.46
2015-08-08 16:00:00,26.26,551.205,403.27,0.0127636,57.95845,3.479224,0,98080.91
2015-08-08 17:00:00,28.05999,618.163,403.27,0.0121981,49.73266,3.082986,0,98016.65
2015-08-08 18:00:00,29.86004,374.686,431.71,0.0116322,42.63475,2.969529,0,97953
2015-08-08 19:00:00,29.92001,355.352,431.71,0.0116798,42.66132,3.029522,0.0005376,97957.23
2015-08-08 20:00:00,29.97003,331.35,431.71,0.0117278,42.71349,3.156533,0,97961.38
2015-08-08 21:00:00,30.02999,235.766,424.88,0.0117752,42.73807,3.342933,9.6e-06,97965.62
2015-08-08 22:00:00,29.52001,176.696,424.88,0.0122787,45.92819,3.011063,0.0001152,97993.96
2015-08-08 23:00:00,29.01,115.782,424.88,0.0127821,49.27764,2.686801,0,98021.66
2015-08-09 00:00:00,28.49999,60.992,395.76,0.0132854,52.7946,2.397081,0,98050.11
2015-08-09 01:00:00,26.35,5.52,395.76,0.0131283,59.30175,2.548666,0,98092.96
2015-08-09 02:00:00,24.20999,0,395.76,0.0129714,66.68505,2.774112,0,98135.62
2015-08-09 03:00:00,22.07,0,373.46,0.0128144,75.11855,3.065289,0,98178.62
2015-08-09 04:00:00,21.36001,0,373.46,0.0128131,78.48755,2.896981,0,98192.21
2015-08-09 05:00:00,20.64999,0,373.46,0.0128119,82.02674,2.791594,0,98206.22
2015-08-09 06:00:00,19.94,0,374.6,0.0128106,85.74375,2.767418,0,98220.34
2015-08-09 07:00:00,19.54,0,374.6,0.0128166,88.04526,2.715364,0,98315.91
2015-08-09 08:00:00,19.14999,0,374.6,0.0128231,90.36162,2.706474,0,98411.4
2015-08-09 09:00:00,18.76003,0,378.21,0.0128293,92.74258,2.741168,0,98506.89
2015-08-09 10:00:00,18.92001,0,378.21,0.0128559,91.948,2.751182,0,98448.47
2015-08-09 11:00:00,19.08001,0,378.21,0.0128825,91.15997,2.840792,0,98389.3
2015-08-09 12:00:00,19.23,81.56,393.7,0.0129088,90.43415,3.009269,0,98330.23
2015-08-09 13:00:00,20.91,164.864,393.71,0.0133322,84.04535,2.917602,0,98270.86
2015-08-09 14:00:00,22.6,254.89,393.71,0.013756,78.0795,2.824925,0,98211.28
2015-08-09 15:00:00,24.27999,408.662,424.11,0.0141794,72.59826,2.743319,0,98151.61
2015-08-09 16:00:00,26.14999,492.253,424.11,0.0135502,61.95547,2.830972,0,98109.94
2015-08-09 17:00:00,28.02001,552.195,424.11,0.0129205,52.83049,3.159399,0,98067.73
2015-08-09 18:00:00,29.89999,568.056,443.23,0.0122912,44.97907,3.664423,0,98026.09
2015-08-09 19:00:00,30.30001,538.665,443.23,0.0125279,44.80885,3.639025,0,98072.5
2015-08-09 20:00:00,30.70999,502.049,443.23,0.0127646,44.59996,3.620843,0,98118.39
2015-08-09 21:00:00,31.11001,407.601,440.36,0.0130012,44.40511,3.596804,0,98164.9
2015-08-09 22:00:00,30.61001,304.986,440.36,0.0131972,46.37249,3.558455,0,98102
2015-08-09 23:00:00,30.11001,199.207,440.36,0.0133932,48.42091,3.600347,0,98039.2
2015-08-10 00:00:00,29.61001,74.016,402.62,0.0135892,50.55366,3.7126,0,97976.3
2015-08-10 01:00:00,27.33999,5.344,402.61,0.0135333,57.60286,3.384967,0,98051.16
2015-08-10 02:00:00,25.07,0,402.61,0.013477,65.76536,3.061846,0,98127
2015-08-10 03:00:00,22.80999,0,379.6,0.0134213,75.19799,2.738266,0,98202
2015-08-10 04:00:00,22.05001,0,379.6,0.0134131,78.64047,2.799732,0,98073.91
2015-08-10 05:00:00,21.30001,0,379.6,0.0134052,82.21201,2.874665,0,97945.94
2015-08-10 06:00:00,20.55001,0,365.76,0.0133971,85.96531,2.95205,0,97817.86
2015-08-10 07:00:00,20.23,0,365.76,0.0132465,86.74471,2.545447,0,97855.58
2015-08-10 08:00:00,19.92004,0,365.76,0.0130961,87.46973,2.21382,0,97892.76
2015-08-10 09:00:00,19.6,0,362.91,0.0129452,88.2451,1.994919,0,97929.84
2015-08-10 10:00:00,19.95001,0,362.91,0.0131899,88.01847,1.543503,0,97989.23
2015-08-10 11:00:00,20.30999,0,362.91,0.0134344,87.71117,1.573182,0,98048.73
2015-08-10 12:00:00,20.67001,124.936,382.81,0.0136793,87.38387,2.071835,0,98108.78
2015-08-10 13:00:00,22.92004,254.848,382.81,0.0136674,75.96428,2.436555,0,98076.18
2015-08-10 14:00:00,25.17001,395.104,382.81,0.0136553,66.17814,3.006476,0,98043.91
2015-08-10 15:00:00,27.42001,500.23,424.91,0.0136436,57.77292,3.687655,0,98010.82
2015-08-10 16:00:00,28.47,602.916,424.91,0.0129476,51.50426,4.060788,0,97976.66
2015-08-10 17:00:00,29.52001,676.478,424.91,0.0122518,45.80289,4.453953,0,97941.86
2015-08-10 18:00:00,30.57,511.845,452.14,0.0115559,40.61786,4.858241,0,97906.97
2015-08-10 19:00:00,30.51,485.239,452.14,0.0115474,40.72591,4.907627,0.0008928,97897.38
2015-08-10 20:00:00,30.45999,452.045,452.14,0.0115385,40.80888,4.977881,0.0001056,97887.16
2015-08-10 21:00:00,30.40005,380.364,441.85,0.0115297,40.91633,5.050159,0,97877.68
2015-08-10 22:00:00,29.92999,284.174,441.85,0.0114424,41.74647,5.160087,0,97903.16
2015-08-10 23:00:00,29.45004,185.003,441.85,0.0113554,42.62061,5.270949,0,97929.28
2015-08-11 00:00:00,28.97,74.96,395.98,0.011268,43.51267,5.382685,0,97954.76
2015-08-11 01:00:00,26.42999,3.96,395.98,0.0110113,49.44594,4.824148,0,97983.51
2015-08-11 02:00:00,23.88,0,395.97,0.0107542,56.33451,4.297965,0,98012.04
2015-08-11 03:00:00,21.33999,0,341.01,0.0104976,64.28339,3.817539,0,98040.48
2015-08-11 04:00:00,20.20999,0,341.01,0.0104687,68.77858,3.75682,0,98052.02
2015-08-11 05:00:00,19.08001,0,341.01,0.0104397,73.62767,3.7,0,98062.82
2015-08-11 06:00:00,17.95001,0,328.83,0.0104109,78.8655,3.647259,0,98074.26
2015-08-11 07:00:00,17.28005,0,328.83,0.0102878,81.3816,3.587757,0,98143.82
2015-08-11 08:00:00,16.61001,0,328.83,0.0101653,83.98876,3.534756,0,98213.38
2015-08-11 09:00:00,15.94,0,323.83,0.0100424,86.68075,3.479669,0,98282.3
2015-08-11 10:00:00,16.13,0,323.83,0.0101099,86.27106,3.664,0,98358.82
2015-08-11 11:00:00,16.32,0,323.83,0.0101774,85.86035,3.853894,0,98434.7
2015-08-11 12:00:00,16.51,129.392,341.47,0.0102449,85.44923,4.039233,0,98510.58
2015-08-11 13:00:00,19.33999,266.4,341.47,0.010117,70.50249,4.457847,0,98489.4
2015-08-11 14:00:00,22.16003,414.172,341.47,0.009989,58.40475,4.927413,0,98467.38
2015-08-11 15:00:00,24.99001,561.368,374.57,0.0098611,48.5118,5.435485,0,98445.9
2015-08-11 16:00:00,26.34005,676.987,374.57,0.0093402,42.38533,5.238034,0,98483.3
2015-08-11 17:00:00,27.69003,759.81,374.57,0.0088191,36.94338,5.043213,0,98519.96
2015-08-11 18:00:00,29.04,769.946,390.91,0.0082979,32.11038,4.850505,0,98557.16
2015-08-11 19:00:00,29.55999,729.776,390.91,0.0080526,30.21684,4.566684,0,98530.78
2015-08-11 20:00:00,30.08999,679.515,390.91,0.0078076,28.39582,4.307261,0,98503.87
2015-08-11 21:00:00,30.61001,570.679,391.36,0.0075628,26.67738,4.067395,0,98477.48
2015-08-11 22:00:00,30.14999,425.652,391.36,0.0075225,27.25475,3.841055,0,98473.34
2015-08-11 23:00:00,29.67999,276.172,391.36,0.0074826,27.86393,3.727787,0,98469.75
2015-08-12 00:00:00,29.22,92.368,338.82,0.0074423,28.46987,3.747666,0,98465.6
2015-08-12 01:00:00,25.89999,2.968,338.82,0.0075006,34.96199,3.659782,0,98526.53
2015-08-12 02:00:00,22.57,0,338.82,0.0075587,43.14826,3.793007,0,98587.34
2015-08-12 03:00:00,19.24999,0,315.46,0.007617,53.46765,4.132408,0,98647.41
2015-08-12 04:00:00,18.22,0,315.46,0.0077988,58.42225,3.843345,0,98655.9
2015-08-12 05:00:00,17.19,0,315.46,0.0079804,63.83055,3.563509,0,98664.39
2015-08-12 06:00:00,16.16,0,308.38,0.0081621,69.73845,3.273775,0,98672.77
2015-08-12 07:00:00,15.32,0,308.38,0.0082023,73.9535,3.355384,0,98637.5
2015-08-12 08:00:00,14.47003,0,308.38,0.0082424,78.49772,3.440712,0,98602.14
2015-08-12 09:00:00,13.63,0,304.68,0.0082829,83.29856,3.540226,0,98567.43
2015-08-12 10:00:00,13.95001,0,304.68,0.0085204,83.98907,3.040296,0,98656.59
2015-08-12 11:00:00,14.26,0,304.6801,0.0087579,84.67876,2.571478,0,98745.64
2015-08-12 12:00:00,14.58001,126.824,338.23,0.0089958,85.26365,2.131385,0,98834.8
2015-08-12 13:00:00,17.95999,263.632,338.24,0.0093869,71.62949,1.7,0,98851.91
2015-08-12 14:00:00,21.33999,411.043,338.24,0.0097783,60.38831,1.359448,0,98869.55
2015-08-12 15:00:00,24.72,555.277,390.25,0.0101692,51.07989,1.164689,0,98886.55
2015-08-12 16:00:00,26.42001,670.043,390.25,0.0097044,43.98823,1.478513,0,98839.76
2015-08-12 17:00:00,28.11999,752.163,390.25,0.0092394,37.83688,1.815158,0,98792.34
2015-08-12 18:00:00,29.80999,761.908,409.45,0.0087748,32.52013,2.149721,0,98744.91
2015-08-12 19:00:00,30.52999,721.96,409.45,0.0086069,30.58396,1.97952,0,98738.32
2015-08-12 20:00:00,31.24999,671.894,409.45,0.0084392,28.75836,1.834802,0,98731.82
2015-08-12 21:00:00,31.97,584.346,400.68,0.0082715,27.03617,1.728005,0,98725.22
2015-08-12 22:00:00,31.45001,435.118,400.68,0.0082545,27.78925,1.613196,0,98676.22
2015-08-12 23:00:00,30.92004,281.329,400.68,0.0082377,28.58323,1.548709,0,98627.12
2015-08-13 00:00:00,30.39001,86.096,362.78,0.008221,29.40332,1.553222,0,98578.12
2015-08-13 01:00:00,27.85,0.88,362.78,0.00826,34.3066,1.621512,0,98610.1
2015-08-13 02:00:00,25.32,0,362.78,0.0082992,40.10444,1.90192,0,98642.62
2015-08-13 03:00:00,22.78005,0,338.12,0.0083381,47.02995,2.318728,0,98674.3
2015-08-13 04:00:00,21.66,0,338.12,0.0084565,51.07514,2.771425,0,98626.08
2015-08-13 05:00:00,20.52999,0,338.12,0.0085752,55.52352,3.227584,0,98577.32
2015-08-13 06:00:00,19.39999,0,331.74,0.0086935,60.37926,3.681263,0,98529.1
2015-08-13 07:00:00,18.77001,0,331.74,0.0087869,63.50546,3.771538,0,98545.8
2015-08-13 08:00:00,18.13,0,331.74,0.0088806,66.84263,3.866264,0,98562.4
2015-08-13 09:00:00,17.49999,0,325.07,0.008974,70.31296,3.982223,0,98578.46
2015-08-13 10:00:00,17.76,0,325.07,0.0091639,70.6119,3.804537,0,98561.6
2015-08-13 11:00:00,18.02999,0,325.07,0.0093542,70.84215,3.64815,0,98544.84
2015-08-13 12:00:00,18.29,122.856,356.68,0.0095445,71.09087,3.533624,0,98527.98
2015-08-13 13:00:00,21.66,257.92,356.68,0.009829,59.29757,4.405281,0,98515.3
2015-08-13 14:00:00,25.02001,403.301,356.68,0.0101138,49.69404,5.334754,0,98503.05
2015-08-13 15:00:00,28.39001,394.022,412.71,0.0103985,41.78042,6.302507,0,98490.62
2015-08-13 16:00:00,29.44,475.75,412.71,0.0099721,37.65786,6.975937,0,98464.29
2015-08-13 17:00:00,30.49999,534.178,412.71,0.0095458,33.87476,7.758724,0,98437.94
2015-08-13 18:00:00,31.55001,695.543,416.44,0.0091194,30.44086,8.620093,0,98411.6
2015-08-13 19:00:00,32.54,658.914,416.44,0.0092301,29.0989,8.728631,0,98403.26
2015-08-13 20:00:00,33.52999,612.884,416.44,0.0093405,27.82095,8.85484,0,98394.91
2015-08-13 21:00:00,34.52004,555.19,416.92,0.0094513,26.60558,9.011382,0,98386.58
2015-08-13 22:00:00,33.64999,412.686,416.92,0.0100857,29.82009,7.737312,0,98345.1
2015-08-13 23:00:00,32.79,265.84,416.92,0.0107201,33.28052,6.474172,0,98304.16
2015-08-14 00:00:00,31.92001,82.928,388.55,0.0113542,37.04261,5.210777,0,98263.22
2015-08-14 01:00:00,29.55001,0,388.55,0.0119097,44.63025,5.072761,0,98343.18
2015-08-14 02:00:00,27.17999,0,388.55,0.0124652,53.76936,4.940041,0,98423.58
2015-08-14 03:00:00,24.80999,0,373.25,0.0130204,64.79266,4.841952,0,98503.78
2015-08-14 04:00:00,24.02001,0,373.25,0.0133919,69.88729,4.707239,0,98473.38
2015-08-14 05:00:00,23.24001,0,373.25,0.0137635,75.29919,4.597619,0,98443.62
2015-08-14 06:00:00,22.45999,0,370.25,0.0141349,81.09032,4.485989,0,98413.22
2015-08-14 07:00:00,21.95001,0,370.25,0.0142366,84.29335,4.230756,0,98432.05
2015-08-14 08:00:00,21.45001,0,370.25,0.014338,87.57225,4.022748,0,98450.8
2015-08-14 09:00:00,20.94,0,377.6,0.0144398,91.04315,3.868462,0,98469.64
2015-08-14 10:00:00,21.24005,0,377.6,0.01445,89.47698,3.725426,0,98523.22
2015-08-14 11:00:00,21.54003,0,377.6,0.0144601,87.94147,3.594774,0,98577.45
2015-08-14 12:00:00,21.83001,96.552,397.78,0.0144702,86.4885,3.452448,0,98631.12
2015-08-14 13:00:00,24.49001,204.768,397.78,0.0147176,74.759,3.640783,0,98620.28
2015-08-14 14:00:00,27.14004,321.136,397.78,0.0149656,64.83235,3.884649,0,98609.88
2015-08-14 15:00:00,29.79,531.04,440.54,0.0152132,56.36305,4.182404,0,98599.39
2015-08-14 16:00:00,32.1,641.577,440.54,0.0141153,45.71271,4.083185,0,98555.3
2015-08-14 17:00:00,34.42004,720.536,440.54,0.013017,36.89955,3.992155,0,98511.86
2015-08-14 18:00:00,36.73,750.403,458.1,0.0119189,29.64553,3.912812,0,98468.32
2015-08-14 19:00:00,37.23,710.69,458.1,0.0112956,27.32792,4.131465,0,98495.45
2015-08-14 20:00:00,37.73,660.671,458.1,0.010672,25.11613,4.4089,0,98522.55
2015-08-14 21:00:00,38.22,552.073,447.35,0.0100487,23.02001,4.732705,0,98550.23
2015-08-14 22:00:00,37.47,409.632,447.35,0.0101921,24.33955,4.640905,0,98533.14
2015-08-14 23:00:00,36.73,262.884,447.35,0.0103358,25.72063,4.635871,0,98515.96
2015-08-15 00:00:00,35.98004,73.456,411.87,0.0104792,27.19404,4.710977,0,98498.23
2015-08-15 01:00:00,33.02001,0,411.87,0.0110734,34.0086,3.861632,0,98536.9
2015-08-15 02:00:00,30.05999,0,411.87,0.0116675,42.53997,3.056174,0,98576.01
2015-08-15 03:00:00,27.1,0,383.16,0.0122615,53.24702,2.314066,0,98614.26
2015-08-15 04:00:00,26.1,0,383.16,0.0125881,58.03366,2.244148,0,98622.55
2015-08-15 05:00:00,25.08999,0,383.16,0.0129148,63.27204,2.24154,0,98630.76
2015-08-15 06:00:00,24.08001,0,383.73,0.0132418,68.96929,2.307076,0,98638.96
2015-08-15 07:00:00,23.30999,0,383.73,0.0133022,72.626,2.685703,0,98660.54
2015-08-15 08:00:00,22.54,0,383.73,0.0133629,76.49516,3.080795,0,98681.48
2015-08-15 09:00:00,21.77001,0,372.18,0.0134234,80.58792,3.503213,0,98702.41
2015-08-15 10:00:00,21.86999,0,372.18,0.0135047,80.59059,3.370133,0,98718.33
2015-08-15 11:00:00,21.98,0,372.18,0.0135865,80.54325,3.247461,0,98733.58
2015-08-15 12:00:00,22.08999,114.792,395.81,0.0136683,80.4935,3.135618,0,98748.73
2015-08-15 13:00:00,24.64999,246.016,395.82,0.0138479,69.73309,2.824695,0,98718.04
2015-08-15 14:00:00,27.20999,386.977,395.82,0.0140275,60.56397,2.627337,0,98687.04
2015-08-15 15:00:00,29.77004,541.576,441.4,0.014207,52.72728,2.542066,0,98655.94
2015-08-15 16:00:00,31.46005,654.66,441.4,0.0136706,45.96535,2.233764,0,98611.14
2015-08-15 17:00:00,33.16,735.439,441.4,0.0131342,40.0278,2.193285,0,98566.34
2015-08-15 18:00:00,34.86001,545.098,456.95,0.0125974,34.83359,2.424417,0.0126144,98522.18
2015-08-15 19:00:00,34.24999,516.094,456.95,0.0131267,37.57549,2.272003,0.077616,98521.2
2015-08-15 20:00:00,33.64999,479.507,456.95,0.0136554,40.44767,2.21,0.0088704,98520.32
2015-08-15 21:00:00,33.04003,435.544,439.13,0.0141845,43.50587,2.248911,0.0030624,98519.98
2015-08-15 22:00:00,33.27001,322.566,439.13,0.0133534,40.4192,2.634274,0.0014976,98515.41
2015-08-15 23:00:00,33.49999,206.197,439.13,0.012522,37.40591,3.050115,8.64e-05,98510.96
2015-08-16 00:00:00,33.73,78.128,401.72,0.0116911,34.46667,3.485542,0,98506.41
2015-08-16 01:00:00,30.83999,0,401.72,0.0120062,41.80085,3.599125,0,98505.28
2015-08-16 02:00:00,27.94,0,401.72,0.0123212,50.84688,3.726714,0,98504.05
2015-08-16 03:00:00,25.05001,0,365.26,0.0126365,61.97709,3.851909,0,98503.18
2015-08-16 04:00:00,23.92001,0,365.26,0.0127855,67.14733,3.771803,0,98499.3
2015-08-16 05:00:00,22.79,0,365.26,0.0129348,72.77887,3.798539,0,98494.68
2015-08-16 06:00:00,21.66,0,351.53,0.0130843,78.9167,3.926742,0,98490.7
2015-08-16 07:00:00,20.92999,0,351.53,0.0130232,82.21326,3.820052,0,98530.09
2015-08-16 08:00:00,20.20001,0,351.53,0.0129625,85.66801,3.706562,0,98569.46
2015-08-16 09:00:00,19.47,0,338.72,0.0129016,89.2858,3.607243,0,98608.84
2015-08-16 10:00:00,19.58001,0,338.72,0.0130675,89.80811,3.512834,0,98604.32
2015-08-16 11:00:00,19.69,0,338.72,0.0132335,90.32076,3.422426,0,98600.34
2015-08-16 12:00:00,19.80004,117.4,366.01,0.0133994,90.82102,3.33024,0,98595.83
2015-08-16 13:00:00,23.16,254.344,366.02,0.0136166,74.97107,4.294007,0,98587.75
2015-08-16 14:00:00,26.51,401.299,366.02,0.013834,62.20461,5.266365,0,98579.36
2015-08-16 15:00:00,29.86999,544.023,415.24,0.014051,51.79956,6.230971,0,98571.52
2015-08-16 16:00:00,31.62005,658.015,415.24,0.0131056,43.59673,6.191163,0,98470.72
2015-08-16 17:00:00,33.36001,739.342,415.25,0.0121601,36.56328,6.159951,0,98369.91
2015-08-16 18:00:00,35.11001,751.043,434.18,0.0112145,30.49391,6.144868,0,98269.12
2015-08-16 19:00:00,35.61001,710.881,434.18,0.0108867,28.77568,6.789698,0,98260.6
2015-08-16 20:00:00,36.11004,660.085,434.18,0.0105583,27.13018,7.438777,0,98251.54
2015-08-16 21:00:00,36.61001,571.475,419.74,0.0102306,25.55797,8.091082,0,98242.38
2015-08-16 22:00:00,35.54003,422.424,419.74,0.0103421,27.43307,7.926695,0,98221.1
2015-08-16 23:00:00,34.45999,268.923,419.74,0.010454,29.4717,7.765076,0,98199.93
2015-08-17 00:00:00,33.39001,72.88,380.77,0.010566,31.65317,7.606399,0,98179.28
2015-08-17 01:00:00,30.27999,0,380.77,0.0112682,40.42527,6.500715,0,98252.28
2015-08-17 02:00:00,27.16,0,380.77,0.0119704,51.6442,5.439651,0,98325.18
2015-08-17 03:00:00,24.05001,0,352.89,0.0126725,65.96156,4.434975,0,98397.88
2015-08-17 04:00:00,22.88,0,352.89,0.0129079,72.12752,4.228345,0,98358.37
2015-08-17 05:00:00,21.70999,0,352.89,0.0131428,78.88685,4.010486,0,98319.38
2015-08-17 06:00:00,20.55004,0,347.46,0.0133781,86.25112,3.795537,0,98279.86
2015-08-17 07:00:00,20.16,0,347.46,0.0133316,88.10363,3.706238,0,98320.91
2015-08-17 08:00:00,19.77004,0,347.46,0.0132847,89.99716,3.6162,0,98361.45
2015-08-17 09:00:00,19.38,0,350.73,0.0132382,91.94021,3.521718,0,98402.5
2015-08-17 10:00:00,19.61001,0,350.73,0.0133587,91.4661,3.880747,0,98421.44
2015-08-17 11:00:00,19.83001,0,350.73,0.0134792,91.04609,4.249824,0,98440.28
2015-08-17 12:00:00,20.05999,112.904,381.48,0.0135997,90.56633,4.636087,0,98459.22
2015-08-17 13:00:00,23.07,247.336,381.49,0.0138444,76.5057,4.031724,0,98408.8
2015-08-17 14:00:00,26.08004,391.456,381.49,0.0140896,64.85805,3.910857,0,98358.91
2015-08-17 15:00:00,29.08999,510.325,436.97,0.0143347,55.16727,4.323749,0,98308.85
2015-08-17 16:00:00,30.32,617.637,436.98,0.0138483,49.56317,3.475471,0,98247.12
2015-08-17 17:00:00,31.54003,694.127,436.98,0.0133619,44.52412,2.663081,0,98185.4
2015-08-17 18:00:00,32.76,393.065,459.88,0.0128754,39.96577,1.932382,0.0315072,98123.58
2015-08-17 19:00:00,31.41,371.927,459.88,0.0139675,46.86443,1.391762,0.2350464,98125.36
